,text,tokenized_text,POS_text
839,@ESPNFC But if messi wanted to play for free he shud have also tell the board he want to play for free cos he knew how the club ws facing financially,"['ESPNFC', 'But', 'if', 'messi', 'wanted', 'to', 'play', 'for', 'free', 'he', 'shud', 'have', 'also', 'tell', 'the', 'board', 'he', 'want', 'to', 'play', 'for', 'free', 'cos', 'he', 'knew', 'how', 'the', 'club', 'ws', 'facing', 'financially']","[('ESPNFC', 'NNS'), ('But', 'CC'), ('if', 'IN'), ('messi', 'RB'), ('wanted', 'VBD'), ('to', 'TO'), ('play', 'VB'), ('for', 'IN'), ('free', 'JJ'), ('he', 'PRP'), ('shud', 'VBZ'), ('have', 'VBP'), ('also', 'RB'), ('tell', 'VBP'), ('the', 'DT'), ('board', 'NN'), ('he', 'PRP'), ('want', 'VB'), ('to', 'TO'), ('play', 'VB'), ('for', 'IN'), ('free', 'JJ'), ('cos', 'NN'), ('he', 'PRP'), ('knew', 'VBD'), ('how', 'WRB'), ('the', 'DT'), ('club', 'NN'), ('ws', 'NN'), ('facing', 'VBG'), ('financially', 'RB')]"
840,@totalBarca No messi.That's what we all want.Look at the club now.Without you it's now open to everyone.Thanks for saving us many season.We're always grateful to you and wish you come back,"['totalBarca', 'No', 'messiThat', '', 's', 'what', 'we', 'all', 'wantLook', 'at', 'the', 'club', 'nowWithout', 'you', 'its', 'now', 'open', 'to', 'everyoneThanks', 'for', 'saving', 'us', 'many', 'seasonWe', '', 're', 'always', 'grateful', 'to', 'you', 'and', 'wish', 'you', 'come', 'back']","[('totalBarca', 'NN'), ('No', 'DT'), ('messiThat', 'WDT'), ('', 'VBZ'), ('s', 'JJ'), ('what', 'WP'), ('we', 'PRP'), ('all', 'DT'), ('wantLook', 'VBP'), ('at', 'IN'), ('the', 'DT'), ('club', 'NN'), ('nowWithout', 'IN'), ('you', 'PRP'), ('its', 'PRP$'), ('now', 'RB'), ('open', 'JJ'), ('to', 'TO'), ('everyoneThanks', 'VB'), ('for', 'IN'), ('saving', 'VBG'), ('us', 'PRP'), ('many', 'JJ'), ('seasonWe', 'JJ'), ('', 'NNP'), ('re', 'NN'), ('always', 'RB'), ('grateful', 'JJ'), ('to', 'TO'), ('you', 'PRP'), ('and', 'CC'), ('wish', 'VB'), ('you', 'PRP'), ('come', 'VB'), ('back', 'RB')]"
841,@Dexter254C @Ojonugwaaaa @premierleague It's Ronaldo fans mate. They are too much and will almost single-handedly win him any vote unless he's competing with Messi. I chose the Ramsdale save to btw,"['Dexter254C', 'Ojonugwaaaa', 'premierleague', 'Its', 'Ronaldo', 'fans', 'mate', '', 'They', 'are', 'too', 'much', 'and', 'will', 'almost', 'singlehandedly', 'win', 'him', 'any', 'vote', 'unless', 'hes', 'competing', 'with', 'Messi', '', 'I', 'chose', 'the', 'Ramsdale', 'save', 'to', 'btw']","[('Dexter254C', 'NNP'), ('Ojonugwaaaa', 'NNP'), ('premierleague', 'NN'), ('Its', 'PRP$'), ('Ronaldo', 'NNP'), ('fans', 'NNS'), ('mate', 'VBP'), ('', 'IN'), ('They', 'PRP'), ('are', 'VBP'), ('too', 'RB'), ('much', 'JJ'), ('and', 'CC'), ('will', 'MD'), ('almost', 'RB'), ('singlehandedly', 'RB'), ('win', 'VBP'), ('him', 'PRP'), ('any', 'DT'), ('vote', 'NN'), ('unless', 'IN'), ('hes', 'NNS'), ('competing', 'VBG'), ('with', 'IN'), ('Messi', 'NNP'), ('', 'NNP'), ('I', 'PRP'), ('chose', 'VBD'), ('the', 'DT'), ('Ramsdale', 'NNP'), ('save', 'NN'), ('to', 'TO'), ('btw', 'VB')]"
842,"People who defend Laporta seem to completely forget what he said. 
So, I suggest read it again
""I couldn't ask him to play free, but I kind of hope Messi would made the offer himself"" 

And please don't tell me, he didn't know what he was doing.","['People', 'who', 'defend', 'Laporta', 'seem', 'to', 'completely', 'forget', 'what', 'he', 'said', '', 'So', '', 'I', 'suggest', 'read', 'it', 'again', '', 'I', 'couldnt', 'ask', 'him', 'to', 'play', 'free', '', 'but', 'I', 'kind', 'of', 'hope', 'Messi', 'would', 'made', 'the', 'offer', 'himself', '', 'And', 'please', 'dont', 'tell', 'me', '', 'he', 'didnt', 'know', 'what', 'he', 'was', 'doing', '']","[('People', 'NNS'), ('who', 'WP'), ('defend', 'VBP'), ('Laporta', 'NNP'), ('seem', 'VBP'), ('to', 'TO'), ('completely', 'RB'), ('forget', 'VB'), ('what', 'WP'), ('he', 'PRP'), ('said', 'VBD'), ('', 'NNP'), ('So', 'NNP'), ('', 'NNP'), ('I', 'PRP'), ('suggest', 'VBP'), ('read', 'VB'), ('it', 'PRP'), ('again', 'RB'), ('', 'VBP'), ('I', 'PRP'), ('couldnt', 'VBP'), ('ask', 'VB'), ('him', 'PRP'), ('to', 'TO'), ('play', 'VB'), ('free', 'JJ'), ('', 'NN'), ('but', 'CC'), ('I', 'PRP'), ('kind', 'NN'), ('of', 'IN'), ('hope', 'NN'), ('Messi', 'NNP'), ('would', 'MD'), ('made', 'VB'), ('the', 'DT'), ('offer', 'NN'), ('himself', 'PRP'), ('', 'NNP'), ('And', 'CC'), ('please', 'VB'), ('dont', 'NN'), ('tell', 'VB'), ('me', 'PRP'), ('', 'IN'), ('he', 'PRP'), ('didnt', 'VBZ'), ('know', 'VB'), ('what', 'WP'), ('he', 'PRP'), ('was', 'VBD'), ('doing', 'VBG'), ('', 'NN')]"
843,@tonifcbarca No cares about Messi and his silver cup,"['tonifcbarca', 'No', 'cares', 'about', 'Messi', 'and', 'his', 'silver', 'cup']","[('tonifcbarca', 'NN'), ('No', 'DT'), ('cares', 'NNS'), ('about', 'IN'), ('Messi', 'NNP'), ('and', 'CC'), ('his', 'PRP$'), ('silver', 'NN'), ('cup', 'NN')]"
844,Will Messi comeback to Barca? @MagicEightBal,"['Will', 'Messi', 'comeback', 'to', 'Barca', '', 'MagicEightBal']","[('Will', 'MD'), ('Messi', 'NNP'), ('comeback', 'VB'), ('to', 'TO'), ('Barca', 'NNP'), ('', 'NNP'), ('MagicEightBal', 'NNP')]"
845,Lionel Messi unforgettable goal | WhatsApp status | #short https://t.co/K0pMdAQQm5 via @YouTube,"['Lionel', 'Messi', 'unforgettable', 'goal', '', 'WhatsApp', 'status', '', 'short', '', 'via', 'YouTube']","[('Lionel', 'NNP'), ('Messi', 'NNP'), ('unforgettable', 'JJ'), ('goal', 'NN'), ('', 'NNP'), ('WhatsApp', 'NNP'), ('status', 'NN'), ('', 'NNP'), ('short', 'JJ'), ('', 'NN'), ('via', 'IN'), ('YouTube', 'NN')]"
846,@FootballGypsies @BoseAlby @CrewsMat10 @starboy__16 How old are you really?? Your life must be so sad. Have your parents abandoned you?? Why are you crying under a Messi fanpage,"['FootballGypsies', 'BoseAlby', 'CrewsMat10', 'starboy16', 'How', 'old', 'are', 'you', 'really', '', '', 'Your', 'life', 'must', 'be', 'so', 'sad', '', 'Have', 'your', 'parents', 'abandoned', 'you', '', '', 'Why', 'are', 'you', 'crying', 'under', 'a', 'Messi', 'fanpage']","[('FootballGypsies', 'NNS'), ('BoseAlby', 'NNP'), ('CrewsMat10', 'NNP'), ('starboy16', 'VBD'), ('How', 'NNP'), ('old', 'JJ'), ('are', 'VBP'), ('you', 'PRP'), ('really', 'RB'), ('', 'VB'), ('', 'VB'), ('Your', 'JJ'), ('life', 'NN'), ('must', 'MD'), ('be', 'VB'), ('so', 'RB'), ('sad', 'JJ'), ('', 'NNS'), ('Have', 'VBP'), ('your', 'PRP$'), ('parents', 'NNS'), ('abandoned', 'VBN'), ('you', 'PRP'), ('', 'VBP'), ('', 'JJ'), ('Why', 'WRB'), ('are', 'VBP'), ('you', 'PRP'), ('crying', 'VBG'), ('under', 'IN'), ('a', 'DT'), ('Messi', 'NNP'), ('fanpage', 'NN')]"
847,@expert_messi @_Lindile_ @ronaldo_ greatest player of all time ___ @brfootball @FabrizioRomano He has 7 g/a this season dfkm,"['expertmessi', 'Lindile', 'ronaldo', 'greatest', 'player', 'of', 'all', 'time', '', 'brfootball', 'FabrizioRomano', 'He', 'has', '7', 'g', '', 'a', 'this', 'season', 'dfkm']","[('expertmessi', 'RB'), ('Lindile', 'NNP'), ('ronaldo', 'NN'), ('greatest', 'JJS'), ('player', 'NN'), ('of', 'IN'), ('all', 'DT'), ('time', 'NN'), ('', 'NNP'), ('brfootball', 'NN'), ('FabrizioRomano', 'NNP'), ('He', 'PRP'), ('has', 'VBZ'), ('7', 'CD'), ('g', 'NN'), ('', 'VBD'), ('a', 'DT'), ('this', 'DT'), ('season', 'NN'), ('dfkm', 'NN')]"
848,"@The_WinterGuy @leo greatest player of all time ED10 @UTDMoh_ Btw, Messi has more Ballon d'ors than Man utd combined","['TheWinterGuy', 'leo', 'greatest', 'player', 'of', 'all', 'time', 'ED10', 'UTDMoh', 'Btw', '', 'Messi', 'has', 'more', 'Ballon', 'dors', 'than', 'Man', 'utd', 'combined']","[('TheWinterGuy', 'NNP'), ('leo', 'NN'), ('greatest', 'JJS'), ('player', 'NN'), ('of', 'IN'), ('all', 'DT'), ('time', 'NN'), ('ED10', 'NNP'), ('UTDMoh', 'NNP'), ('Btw', 'NNP'), ('', 'NNP'), ('Messi', 'NNP'), ('has', 'VBZ'), ('more', 'JJR'), ('Ballon', 'NNP'), ('dors', 'NNS'), ('than', 'IN'), ('Man', 'NNP'), ('utd', 'NN'), ('combined', 'VBD')]"
849,"@WeAreAustinTV Oh and wait, they are willing to bench Messi if he keeps up with the “Diva” attitude…","['WeAreAustinTV', 'Oh', 'and', 'wait', '', 'they', 'are', 'willing', 'to', 'bench', 'Messi', 'if', 'he', 'keeps', 'up', 'with', 'the', '', 'Diva', '', 'attitude', '']","[('WeAreAustinTV', 'NNP'), ('Oh', 'NNP'), ('and', 'CC'), ('wait', 'VBP'), ('', 'IN'), ('they', 'PRP'), ('are', 'VBP'), ('willing', 'JJ'), ('to', 'TO'), ('bench', 'VB'), ('Messi', 'NNP'), ('if', 'IN'), ('he', 'PRP'), ('keeps', 'VBZ'), ('up', 'RP'), ('with', 'IN'), ('the', 'DT'), ('', 'NNP'), ('Diva', 'NNP'), ('', 'NNP'), ('attitude', 'NN'), ('', 'NN')]"
850,Lionel Messi Dreams Of Barcelona Return https://t.co/sxpUZ2IkAu,"['Lionel', 'Messi', 'Dreams', 'Of', 'Barcelona', 'Return', '']","[('Lionel', 'NNP'), ('Messi', 'NNP'), ('Dreams', 'NNP'), ('Of', 'IN'), ('Barcelona', 'NNP'), ('Return', 'NNP'), ('', 'NN')]"
851,"@Justin83517287 @11JRT @KyrenFC @JoseNChill @NepentheZ @MattHDGamer Ronaldo is nuts this year, better than Messi on this year IMO. 

Clutched me so many games","['Justin83517287', '11JRT', 'KyrenFC', 'JoseNChill', 'NepentheZ', 'MattHDGamer', 'Ronaldo', 'is', 'nuts', 'this', 'year', '', 'better', 'than', 'Messi', 'on', 'this', 'year', 'IMO', '', 'Clutched', 'me', 'so', 'many', 'games']","[('Justin83517287', 'NNP'), ('11JRT', 'CD'), ('KyrenFC', 'NNP'), ('JoseNChill', 'NNP'), ('NepentheZ', 'NNP'), ('MattHDGamer', 'NNP'), ('Ronaldo', 'NNP'), ('is', 'VBZ'), ('nuts', 'RB'), ('this', 'DT'), ('year', 'NN'), ('', 'RB'), ('better', 'RBR'), ('than', 'IN'), ('Messi', 'NNP'), ('on', 'IN'), ('this', 'DT'), ('year', 'NN'), ('IMO', 'NNP'), ('', 'NNP'), ('Clutched', 'NNP'), ('me', 'PRP'), ('so', 'RB'), ('many', 'JJ'), ('games', 'NNS')]"
852,@infosfcb King Messi 💯,"['infosfcb', 'King', 'Messi', '']","[('infosfcb', 'NN'), ('King', 'NNP'), ('Messi', 'NNP'), ('', 'NN')]"
853,"@6BDORS I think Bayern Münich’s Robert Lewandowski, who wins many individual &amp; team awards is just as or more humble than Messi.","['6BDORS', 'I', 'think', 'Bayern', 'Münich', '', 's', 'Robert', 'Lewandowski', '', 'who', 'wins', 'many', 'individual', '', 'team', 'awards', 'is', 'just', 'as', 'or', 'more', 'humble', 'than', 'Messi', '']","[('6BDORS', 'CD'), ('I', 'PRP'), ('think', 'VBP'), ('Bayern', 'NNP'), ('Münich', 'NNP'), ('', 'NNP'), ('s', 'VBD'), ('Robert', 'NNP'), ('Lewandowski', 'NNP'), ('', 'NNP'), ('who', 'WP'), ('wins', 'VBZ'), ('many', 'JJ'), ('individual', 'JJ'), ('', 'NNP'), ('team', 'NN'), ('awards', 'NNS'), ('is', 'VBZ'), ('just', 'RB'), ('as', 'IN'), ('or', 'CC'), ('more', 'RBR'), ('humble', 'JJ'), ('than', 'IN'), ('Messi', 'NNP'), ('', 'NN')]"
854,"Ananya Panday is the Messi of female actresses. She's the Mf'ing  greatest player of all time . No competition. Likes of Katrina Kaif,Kareena Kapoor, Priyanka Chopra are milessssssssss behind her. Sad how janhvi kapoor gets more recognition nowadays compared to her.","['Ananya', 'Panday', 'is', 'the', 'Messi', 'of', 'female', 'actresses', '', 'Shes', 'the', 'Mfing', 'greatest', 'player', 'of', 'all', 'time', '', 'No', 'competition', '', 'Likes', 'of', 'Katrina', 'Kaif', '', 'Kareena', 'Kapoor', '', 'Priyanka', 'Chopra', 'are', 'milessssssssss', 'behind', 'her', '', 'Sad', 'how', 'janhvi', 'kapoor', 'gets', 'more', 'recognition', 'nowadays', 'compared', 'to', 'her', '']","[('Ananya', 'NNP'), ('Panday', 'NNP'), ('is', 'VBZ'), ('the', 'DT'), ('Messi', 'NNP'), ('of', 'IN'), ('female', 'JJ'), ('actresses', 'NNS'), ('', 'VBP'), ('Shes', 'NNP'), ('the', 'DT'), ('Mfing', 'NNP'), ('greatest', 'JJS'), ('player', 'NN'), ('of', 'IN'), ('all', 'DT'), ('time', 'NN'), ('', 'VBZ'), ('No', 'DT'), ('competition', 'NN'), ('', 'NNP'), ('Likes', 'NNP'), ('of', 'IN'), ('Katrina', 'NNP'), ('Kaif', 'NNP'), ('', 'NNP'), ('Kareena', 'NNP'), ('Kapoor', 'NNP'), ('', 'NNP'), ('Priyanka', 'NNP'), ('Chopra', 'NNP'), ('are', 'VBP'), ('milessssssssss', 'JJ'), ('behind', 'IN'), ('her', 'PRP$'), ('', 'JJ'), ('Sad', 'NNP'), ('how', 'WRB'), ('janhvi', 'JJ'), ('kapoor', 'JJ'), ('gets', 'VBZ'), ('more', 'JJR'), ('recognition', 'NN'), ('nowadays', 'RB'), ('compared', 'VBN'), ('to', 'TO'), ('her', 'PRP$'), ('', 'NN')]"
855,@Mlangi14 @TMForever30 😂😂😂 bruh have some shame. Your favorite ran away from Laliga because Messi was dominating,"['Mlangi14', 'TMForever30', '', '', '', 'bruh', 'have', 'some', 'shame', '', 'Your', 'favorite', 'ran', 'away', 'from', 'Laliga', 'because', 'Messi', 'was', 'dominating']","[('Mlangi14', 'NNP'), ('TMForever30', 'NNP'), ('', 'NNP'), ('', 'NNP'), ('', 'NNP'), ('bruh', 'NN'), ('have', 'VBP'), ('some', 'DT'), ('shame', 'NN'), ('', 'VB'), ('Your', 'PRP$'), ('favorite', 'JJ'), ('ran', 'VBD'), ('away', 'RB'), ('from', 'IN'), ('Laliga', 'NNP'), ('because', 'IN'), ('Messi', 'NNP'), ('was', 'VBD'), ('dominating', 'VBG')]"
856,@k_sibi_12 @shane70707 @PSGhub @sport So you want opposition players pass the ball to Messi too? You talk like they don't even pass him the ball while 99% of Messi FC were moaning about Mbappe and Messi link up.,"['ksibi12', 'shane70707', 'PSGhub', 'sport', 'So', 'you', 'want', 'opposition', 'players', 'pass', 'the', 'ball', 'to', 'Messi', 'too', '', 'You', 'talk', 'like', 'they', 'dont', 'even', 'pass', 'him', 'the', 'ball', 'while', '99', '', 'of', 'Messi', 'FC', 'were', 'moaning', 'about', 'Mbappe', 'and', 'Messi', 'link', 'up', '']","[('ksibi12', 'NN'), ('shane70707', 'NN'), ('PSGhub', 'NNP'), ('sport', 'NN'), ('So', 'NNP'), ('you', 'PRP'), ('want', 'VBP'), ('opposition', 'NN'), ('players', 'NNS'), ('pass', 'VBP'), ('the', 'DT'), ('ball', 'NN'), ('to', 'TO'), ('Messi', 'NNP'), ('too', 'RB'), ('', 'RB'), ('You', 'PRP'), ('talk', 'VBP'), ('like', 'IN'), ('they', 'PRP'), ('dont', 'VBP'), ('even', 'RB'), ('pass', 'VBP'), ('him', 'PRP'), ('the', 'DT'), ('ball', 'NN'), ('while', 'IN'), ('99', 'CD'), ('', 'NNS'), ('of', 'IN'), ('Messi', 'NNP'), ('FC', 'NNP'), ('were', 'VBD'), ('moaning', 'VBG'), ('about', 'IN'), ('Mbappe', 'NNP'), ('and', 'CC'), ('Messi', 'NNP'), ('link', 'VBP'), ('up', 'RP'), ('', 'NN')]"
857,@LisLorenzo20 @TeamLeo10i @AnkurMessi_ Yes. Because messi is the god of champions league,"['LisLorenzo20', 'TeamLeo10i', 'AnkurMessi', 'Yes', '', 'Because', 'messi', 'is', 'the', 'god', 'of', 'champions', 'league']","[('LisLorenzo20', 'NNP'), ('TeamLeo10i', 'NNP'), ('AnkurMessi', 'NNP'), ('Yes', 'NNP'), ('', 'NNP'), ('Because', 'IN'), ('messi', 'NN'), ('is', 'VBZ'), ('the', 'DT'), ('god', 'NN'), ('of', 'IN'), ('champions', 'NNS'), ('league', 'VBP')]"
858,Exclusive Messi interview in Sport today. https://t.co/6dSFBeTLjH,"['Exclusive', 'Messi', 'interview', 'in', 'Sport', 'today', '', '']","[('Exclusive', 'JJ'), ('Messi', 'NNP'), ('interview', 'NN'), ('in', 'IN'), ('Sport', 'NNP'), ('today', 'NN'), ('', 'NNP'), ('', 'NN')]"
859,"@NevertakenaL @ranny_ft @goal @FCBarcelona @TeamMessi The Messi honeymoon is over. Back to reality with a bang. An ageing player on huge wages that demands a start but to get the best out of you have to set up in a certain way. Yet you often function worse as a team when he’s on the pitch. 

PSG only have themselves to blame.","['NevertakenaL', 'rannyft', 'goal', 'FCBarcelona', 'TeamMessi', 'The', 'Messi', 'honeymoon', 'is', 'over', '', 'Back', 'to', 'reality', 'with', 'a', 'bang', '', 'An', 'ageing', 'player', 'on', 'huge', 'wages', 'that', 'demands', 'a', 'start', 'but', 'to', 'get', 'the', 'best', 'out', 'of', 'you', 'have', 'to', 'set', 'up', 'in', 'a', 'certain', 'way', '', 'Yet', 'you', 'often', 'function', 'worse', 'as', 'a', 'team', 'when', 'he', '', 's', 'on', 'the', 'pitch', '', 'PSG', 'only', 'have', 'themselves', 'to', 'blame', '']","[('NevertakenaL', 'NNP'), ('rannyft', 'NN'), ('goal', 'NN'), ('FCBarcelona', 'NNP'), ('TeamMessi', 'NNP'), ('The', 'DT'), ('Messi', 'NNP'), ('honeymoon', 'NN'), ('is', 'VBZ'), ('over', 'IN'), ('', 'NNP'), ('Back', 'NNP'), ('to', 'TO'), ('reality', 'NN'), ('with', 'IN'), ('a', 'DT'), ('bang', 'NN'), ('', 'NNP'), ('An', 'DT'), ('ageing', 'VBG'), ('player', 'NN'), ('on', 'IN'), ('huge', 'JJ'), ('wages', 'NNS'), ('that', 'WDT'), ('demands', 'VBZ'), ('a', 'DT'), ('start', 'NN'), ('but', 'CC'), ('to', 'TO'), ('get', 'VB'), ('the', 'DT'), ('best', 'JJS'), ('out', 'IN'), ('of', 'IN'), ('you', 'PRP'), ('have', 'VBP'), ('to', 'TO'), ('set', 'VB'), ('up', 'RP'), ('in', 'IN'), ('a', 'DT'), ('certain', 'JJ'), ('way', 'NN'), ('', 'NN'), ('Yet', 'NNP'), ('you', 'PRP'), ('often', 'RB'), ('function', 'VBP'), ('worse', 'JJR'), ('as', 'IN'), ('a', 'DT'), ('team', 'NN'), ('when', 'WRB'), ('he', 'PRP'), ('', 'VBZ'), ('s', 'NN'), ('on', 'IN'), ('the', 'DT'), ('pitch', 'NN'), ('', 'NN'), ('PSG', 'NNP'), ('only', 'RB'), ('have', 'VBP'), ('themselves', 'PRP'), ('to', 'TO'), ('blame', 'VB'), ('', 'JJ')]"
860,"The trio of Messi, Suarez and Neymar was INSANE 🤯 https://t.co/Dj8nDqloPX","['The', 'trio', 'of', 'Messi', '', 'Suarez', 'and', 'Neymar', 'was', 'INSANE', '', '']","[('The', 'DT'), ('trio', 'NN'), ('of', 'IN'), ('Messi', 'NNP'), ('', 'NNP'), ('Suarez', 'NNP'), ('and', 'CC'), ('Neymar', 'NNP'), ('was', 'VBD'), ('INSANE', 'NNP'), ('', 'NNP'), ('', 'NN')]"
861,"[GG] Well you can’t keep giving Lionel Messi shots from that sort of distance and expect to keep a clean sheet, eventually he will hit the target, he will pull one out the top drawer and put it into the top corner.","['', 'GG', '', 'Well', 'you', 'can', '', 't', 'keep', 'giving', 'Lionel', 'Messi', 'shots', 'from', 'that', 'sort', 'of', 'distance', 'and', 'expect', 'to', 'keep', 'a', 'clean', 'sheet', '', 'eventually', 'he', 'will', 'hit', 'the', 'target', '', 'he', 'will', 'pull', 'one', 'out', 'the', 'top', 'drawer', 'and', 'put', 'it', 'into', 'the', 'top', 'corner', '']","[('', 'JJ'), ('GG', 'NNP'), ('', 'NNP'), ('Well', 'NNP'), ('you', 'PRP'), ('can', 'MD'), ('', 'VB'), ('t', 'JJ'), ('keep', 'VB'), ('giving', 'VBG'), ('Lionel', 'NNP'), ('Messi', 'NNP'), ('shots', 'NNS'), ('from', 'IN'), ('that', 'DT'), ('sort', 'NN'), ('of', 'IN'), ('distance', 'NN'), ('and', 'CC'), ('expect', 'VB'), ('to', 'TO'), ('keep', 'VB'), ('a', 'DT'), ('clean', 'JJ'), ('sheet', 'NN'), ('', 'NNP'), ('eventually', 'RB'), ('he', 'PRP'), ('will', 'MD'), ('hit', 'VB'), ('the', 'DT'), ('target', 'NN'), ('', 'NN'), ('he', 'PRP'), ('will', 'MD'), ('pull', 'VB'), ('one', 'CD'), ('out', 'IN'), ('the', 'DT'), ('top', 'JJ'), ('drawer', 'NN'), ('and', 'CC'), ('put', 'VB'), ('it', 'PRP'), ('into', 'IN'), ('the', 'DT'), ('top', 'JJ'), ('corner', 'NN'), ('', 'NN')]"
862,"By the way, why has Barca admin been hyping up Dembele like he's going to be our next Messi. He's probably a fan more than me 😂","['By', 'the', 'way', '', 'why', 'has', 'Barca', 'admin', 'been', 'hyping', 'up', 'Dembele', 'like', 'hes', 'going', 'to', 'be', 'our', 'next', 'Messi', '', 'Hes', 'probably', 'a', 'fan', 'more', 'than', 'me', '']","[('By', 'IN'), ('the', 'DT'), ('way', 'NN'), ('', 'NNP'), ('why', 'WRB'), ('has', 'VBZ'), ('Barca', 'VBN'), ('admin', 'RB'), ('been', 'VBN'), ('hyping', 'VBG'), ('up', 'RP'), ('Dembele', 'NNP'), ('like', 'IN'), ('hes', 'NNS'), ('going', 'VBG'), ('to', 'TO'), ('be', 'VB'), ('our', 'PRP$'), ('next', 'JJ'), ('Messi', 'NNP'), ('', 'NNP'), ('Hes', 'NNP'), ('probably', 'RB'), ('a', 'DT'), ('fan', 'NN'), ('more', 'JJR'), ('than', 'IN'), ('me', 'PRP'), ('', 'VB')]"
863,@PhilippeAuclair @francefootball Lional Messi,"['PhilippeAuclair', 'francefootball', 'Lional', 'Messi']","[('PhilippeAuclair', 'NNP'), ('francefootball', 'JJ'), ('Lional', 'NNP'), ('Messi', 'NNP')]"
864,@Barca_addy @andyyax @RayM166 @UTDMoh_ why though? why doesn’t he just play in his position? also midfielders get assists so why he got 0 ? Look you said it yourself Messi is out of form.,"['Barcaaddy', 'andyyax', 'RayM166', 'UTDMoh', 'why', 'though', '', 'why', 'doesn', '', 't', 'he', 'just', 'play', 'in', 'his', 'position', '', 'also', 'midfielders', 'get', 'assists', 'so', 'why', 'he', 'got', '0', '', 'Look', 'you', 'said', 'it', 'yourself', 'Messi', 'is', 'out', 'of', 'form', '']","[('Barcaaddy', 'NNP'), ('andyyax', 'VBZ'), ('RayM166', 'NNP'), ('UTDMoh', 'NNP'), ('why', 'WRB'), ('though', 'IN'), ('', 'NN'), ('why', 'WRB'), ('doesn', 'NN'), ('', 'NN'), ('t', 'NN'), ('he', 'PRP'), ('just', 'RB'), ('play', 'VB'), ('in', 'IN'), ('his', 'PRP$'), ('position', 'NN'), ('', 'NNP'), ('also', 'RB'), ('midfielders', 'VBZ'), ('get', 'VBP'), ('assists', 'NNS'), ('so', 'RB'), ('why', 'WRB'), ('he', 'PRP'), ('got', 'VBD'), ('0', 'CD'), ('', 'JJ'), ('Look', 'NNP'), ('you', 'PRP'), ('said', 'VBD'), ('it', 'PRP'), ('yourself', 'PRP'), ('Messi', 'NNP'), ('is', 'VBZ'), ('out', 'IN'), ('of', 'IN'), ('form', 'NN'), ('', 'NN')]"
865,I still can't understand how then fuck Messi scored that many goals in la liga and struggle in easy league then la liga.,"['I', 'still', 'cant', 'understand', 'how', 'then', 'fuck', 'Messi', 'scored', 'that', 'many', 'goals', 'in', 'la', 'liga', 'and', 'struggle', 'in', 'easy', 'league', 'then', 'la', 'liga', '']","[('I', 'PRP'), ('still', 'RB'), ('cant', 'VBP'), ('understand', 'VB'), ('how', 'WRB'), ('then', 'RB'), ('fuck', 'VB'), ('Messi', 'NNP'), ('scored', 'VBD'), ('that', 'IN'), ('many', 'JJ'), ('goals', 'NNS'), ('in', 'IN'), ('la', 'NN'), ('liga', 'NN'), ('and', 'CC'), ('struggle', 'NN'), ('in', 'IN'), ('easy', 'JJ'), ('league', 'NN'), ('then', 'RB'), ('la', 'VBZ'), ('liga', 'JJ'), ('', 'NN')]"
866,@messimerize10 And koeman would still be in charge because Messi will be saving his Ass!!! 🤦‍♂️,"['messimerize10', 'And', 'koeman', 'would', 'still', 'be', 'in', 'charge', 'because', 'Messi', 'will', 'be', 'saving', 'his', 'Ass', '', '', '', '', '', '', '️']","[('messimerize10', 'NN'), ('And', 'CC'), ('koeman', 'NN'), ('would', 'MD'), ('still', 'RB'), ('be', 'VB'), ('in', 'IN'), ('charge', 'NN'), ('because', 'IN'), ('Messi', 'NNP'), ('will', 'MD'), ('be', 'VB'), ('saving', 'VBG'), ('his', 'PRP$'), ('Ass', 'NNP'), ('', 'NNP'), ('', 'NNP'), ('', 'NNP'), ('', 'NNP'), ('', 'NNP'), ('', 'NNP'), ('️', 'NN')]"
867,"@BayernLM10 Messi was good for 6 months, Salah for 1, Benzema for 2, Lewandowski is the only candidate who was great all 10 months","['BayernLM10', 'Messi', 'was', 'good', 'for', '6', 'months', '', 'Salah', 'for', '1', '', 'Benzema', 'for', '2', '', 'Lewandowski', 'is', 'the', 'only', 'candidate', 'who', 'was', 'great', 'all', '10', 'months']","[('BayernLM10', 'NNP'), ('Messi', 'NNP'), ('was', 'VBD'), ('good', 'JJ'), ('for', 'IN'), ('6', 'CD'), ('months', 'NNS'), ('', 'JJ'), ('Salah', 'NNP'), ('for', 'IN'), ('1', 'CD'), ('', 'NNS'), ('Benzema', 'NNP'), ('for', 'IN'), ('2', 'CD'), ('', 'JJ'), ('Lewandowski', 'NNP'), ('is', 'VBZ'), ('the', 'DT'), ('only', 'JJ'), ('candidate', 'NN'), ('who', 'WP'), ('was', 'VBD'), ('great', 'JJ'), ('all', 'DT'), ('10', 'CD'), ('months', 'NNS')]"
