,text,tokenized_text
864,@Barca_addy @andyyax @RayM166 @UTDMoh_ why though? why doesn’t he just play in his position? also midfielders get assists so why he got 0 ? Look you said it yourself Messi is out of form.,"['Barcaaddy', 'andyyax', 'RayM166', 'UTDMoh', 'why', 'though', '', 'why', 'doesn', '', 't', 'he', 'just', 'play', 'in', 'his', 'position', '', 'also', 'midfielders', 'get', 'assists', 'so', 'why', 'he', 'got', '0', '', 'Look', 'you', 'said', 'it', 'yourself', 'Messi', 'is', 'out', 'of', 'form', '']"
865,I still can't understand how then fuck Messi scored that many goals in la liga and struggle in easy league then la liga.,"['I', 'still', 'cant', 'understand', 'how', 'then', 'fuck', 'Messi', 'scored', 'that', 'many', 'goals', 'in', 'la', 'liga', 'and', 'struggle', 'in', 'easy', 'league', 'then', 'la', 'liga', '']"
866,@messimerize10 And koeman would still be in charge because Messi will be saving his Ass!!! 🤦‍♂️,"['messimerize10', 'And', 'koeman', 'would', 'still', 'be', 'in', 'charge', 'because', 'Messi', 'will', 'be', 'saving', 'his', 'Ass', '', '', '', '', '', '', '️']"
867,"@BayernLM10 Messi was good for 6 months, Salah for 1, Benzema for 2, Lewandowski is the only candidate who was great all 10 months","['BayernLM10', 'Messi', 'was', 'good', 'for', '6', 'months', '', 'Salah', 'for', '1', '', 'Benzema', 'for', '2', '', 'Lewandowski', 'is', 'the', 'only', 'candidate', 'who', 'was', 'great', 'all', '10', 'months']"
868,"#OnThisDay, in 2016, Lionel Messi became the all-time Champions League group stage top scorer  greatest player of all time  #UCL https://t.co/BlcR4AB5HG","['OnThisDay', '', 'in', '2016', '', 'Lionel', 'Messi', 'became', 'the', 'alltime', 'Champions', 'League', 'group', 'stage', 'top', 'scorer', 'greatest', 'player', 'of', 'all', 'time', 'UCL', '']"
869,@Deej____1 @goal @FCBarcelona @TeamMessi Then why does Messi have more groupstage goals than Ronaldo?,"['Deej1', 'goal', 'FCBarcelona', 'TeamMessi', 'Then', 'why', 'does', 'Messi', 'have', 'more', 'groupstage', 'goals', 'than', 'Ronaldo', '']"
870,"@ranny_ft @Robin14227 @tuecrf @goal @FCBarcelona @TeamMessi Messi started playing 2 years after Ronaldo 
How tf you suppose him to have more appearance","['rannyft', 'Robin14227', 'tuecrf', 'goal', 'FCBarcelona', 'TeamMessi', 'Messi', 'started', 'playing', '2', 'years', 'after', 'Ronaldo', 'How', 'tf', 'you', 'suppose', 'him', 'to', 'have', 'more', 'appearance']"
871,"#Messi has record most goals in a calendar year : 91

THIS DIWALI SOORYAVANSHI WALI","['Messi', 'has', 'record', 'most', 'goals', 'in', 'a', 'calendar', 'year', '', '91', 'THIS', 'DIWALI', 'SOORYAVANSHI', 'WALI']"
872,"@goal Messi bagged to return to laliga focus on this kid, he knows where eibers can easily found😂😂😂😂","['goal', 'Messi', 'bagged', 'to', 'return', 'to', 'laliga', 'focus', 'on', 'this', 'kid', '', 'he', 'knows', 'where', 'eibers', 'can', 'easily', 'found', '', '', '']"
873,@UgwunnaEjikem “Messi is the best player”,"['UgwunnaEjikem', '', 'Messi', 'is', 'the', 'best', 'player', '']"
874,@UgwunnaEjikem Messi is the best player in the world. And any tweet that is so sweet and void of violence,"['UgwunnaEjikem', 'Messi', 'is', 'the', 'best', 'player', 'in', 'the', 'world', '', 'And', 'any', 'tweet', 'that', 'is', 'so', 'sweet', 'and', 'void', 'of', 'violence']"
875,@PSGhub @sport Ya'll will have to apologise for everything you said once Messi decides to take things seriously in December-January.,"['PSGhub', 'sport', 'Yall', 'will', 'have', 'to', 'apologise', 'for', 'everything', 'you', 'said', 'once', 'Messi', 'decides', 'to', 'take', 'things', 'seriously', 'in', 'DecemberJanuary', '']"
876,"@nonewthing Mikel Arteta seems to be building City 5.0 around Smith Rowe. If everything works out, ESR will be the greatest free-role player you have ever seen, bringing back memories of Diego Maradona, Lionel Messi, Ronaldinho Gaucho and all the legends in an age where men never die.","['nonewthing', 'Mikel', 'Arteta', 'seems', 'to', 'be', 'building', 'City', '50', 'around', 'Smith', 'Rowe', '', 'If', 'everything', 'works', 'out', '', 'ESR', 'will', 'be', 'the', 'greatest', 'freerole', 'player', 'you', 'have', 'ever', 'seen', '', 'bringing', 'back', 'memories', 'of', 'Diego', 'Maradona', '', 'Lionel', 'Messi', '', 'Ronaldinho', 'Gaucho', 'and', 'all', 'the', 'legends', 'in', 'an', 'age', 'where', 'men', 'never', 'die', '']"
877,Lionel Messi is the best big game player in history of Champions League 🔥 https://t.co/EDiT3MEtrp,"['Lionel', 'Messi', 'is', 'the', 'best', 'big', 'game', 'player', 'in', 'history', 'of', 'Champions', 'League', '', '']"
878,"@ranny_ft @goal @FCBarcelona @TeamMessi Who mentioned Ronaldo? 😂
Get messi out of your head kid","['rannyft', 'goal', 'FCBarcelona', 'TeamMessi', 'Who', 'mentioned', 'Ronaldo', '', '', 'Get', 'messi', 'out', 'of', 'your', 'head', 'kid']"
879,@samuelmarsden @Sport_EN Taking Messi's side. Why are reporters always suckered for celebrities? I will take your name off the list of likely candidates to get to the bottom of what was going on between 2017 - 2021. You might find out but you ain't ever reporting it.,"['samuelmarsden', 'SportEN', 'Taking', 'Messis', 'side', '', 'Why', 'are', 'reporters', 'always', 'suckered', 'for', 'celebrities', '', 'I', 'will', 'take', 'your', 'name', 'off', 'the', 'list', 'of', 'likely', 'candidates', 'to', 'get', 'to', 'the', 'bottom', 'of', 'what', 'was', 'going', 'on', 'between', '2017', '', '2021', '', 'You', 'might', 'find', 'out', 'but', 'you', 'aint', 'ever', 'reporting', 'it', '']"
880,@honest_messi @goal @ProD_Soccer @premierleague you’re not real😭,"['honestmessi', 'goal', 'ProDSoccer', 'premierleague', 'you', '', 're', 'not', 'real', '']"
881,"@arh_ball @FCBDynamite_ @Sharym7iiiiii @MikeLUHG_18_0 Don’t waste your time on messi bozos, he would be hasbulla if it wasn’t for his injections, he wouldn’t be able to kick the ball off the ground","['arhball', 'FCBDynamite', 'Sharym7iiiiii', 'MikeLUHG180', 'Don', '', 't', 'waste', 'your', 'time', 'on', 'messi', 'bozos', '', 'he', 'would', 'be', 'hasbulla', 'if', 'it', 'wasn', '', 't', 'for', 'his', 'injections', '', 'he', 'wouldn', '', 't', 'be', 'able', 'to', 'kick', 'the', 'ball', 'off', 'the', 'ground']"
882,"@ESPNFC Messi bagged to return to laliga focus on this kid, he knows where eibers can easily found","['ESPNFC', 'Messi', 'bagged', 'to', 'return', 'to', 'laliga', 'focus', 'on', 'this', 'kid', '', 'he', 'knows', 'where', 'eibers', 'can', 'easily', 'found']"
883,"@KingsleyDwomoh4 @jones_active @BarcaWorldwide What else do you want from him? You're talking about Lionel Messi, the greatest player of all time. You expect him to gave up his salary and entertain the likes of Coutinho, Roberto &amp; Umtiti? Even if Messi himself agree, this was so selfish. Why does it always have to be Messi?","['KingsleyDwomoh4', 'jonesactive', 'BarcaWorldwide', 'What', 'else', 'do', 'you', 'want', 'from', 'him', '', 'Youre', 'talking', 'about', 'Lionel', 'Messi', '', 'the', 'greatest', 'player', 'of', 'all', 'time', '', 'You', 'expect', 'him', 'to', 'gave', 'up', 'his', 'salary', 'and', 'entertain', 'the', 'likes', 'of', 'Coutinho', '', 'Roberto', '', 'Umtiti', '', 'Even', 'if', 'Messi', 'himself', 'agree', '', 'this', 'was', 'so', 'selfish', '', 'Why', 'does', 'it', 'always', 'have', 'to', 'be', 'Messi', '']"
884,"@RMnaldo7 @TMForever30 After what Messi did to Bayern and Boateng? Nah, too iconic, that moment alone won Messi the Ballon'd Or and any possible award","['RMnaldo7', 'TMForever30', 'After', 'what', 'Messi', 'did', 'to', 'Bayern', 'and', 'Boateng', '', 'Nah', '', 'too', 'iconic', '', 'that', 'moment', 'alone', 'won', 'Messi', 'the', 'Ballond', 'Or', 'and', 'any', 'possible', 'award']"
885,@simplisticMessi @Cule_LeoMessi Exactly laporta is basically saying he is not answerable for Messi's departure and I believe with the experience he has he knew exactly what he was doing. It's like not taking the blame for your actions and acting like the other party could have done more.,"['simplisticMessi', 'CuleLeoMessi', 'Exactly', 'laporta', 'is', 'basically', 'saying', 'he', 'is', 'not', 'answerable', 'for', 'Messis', 'departure', 'and', 'I', 'believe', 'with', 'the', 'experience', 'he', 'has', 'he', 'knew', 'exactly', 'what', 'he', 'was', 'doing', '', 'Its', 'like', 'not', 'taking', 'the', 'blame', 'for', 'your', 'actions', 'and', 'acting', 'like', 'the', 'other', 'party', 'could', 'have', 'done', 'more', '']"
886,"#Messi has 6 Ballon d'Or awards (Highest in history)

THIS DIWALI SOORYAVANSHI WALI","['Messi', 'has', '6', 'Ballon', 'dOr', 'awards', '', 'Highest', 'in', 'history', '', 'THIS', 'DIWALI', 'SOORYAVANSHI', 'WALI']"
887,"@goal @FCBarcelona @TeamMessi The Messi honeymoon is over. Back to reality with a bang. An ageing player on huge wages that demands a start but to get the best out of you have to set up in a certain way. Yet you often function worse as a team when he’s on the pitch. 

PSG only have themselves to blame. https://t.co/rpeVsiOYlE","['goal', 'FCBarcelona', 'TeamMessi', 'The', 'Messi', 'honeymoon', 'is', 'over', '', 'Back', 'to', 'reality', 'with', 'a', 'bang', '', 'An', 'ageing', 'player', 'on', 'huge', 'wages', 'that', 'demands', 'a', 'start', 'but', 'to', 'get', 'the', 'best', 'out', 'of', 'you', 'have', 'to', 'set', 'up', 'in', 'a', 'certain', 'way', '', 'Yet', 'you', 'often', 'function', 'worse', 'as', 'a', 'team', 'when', 'he', '', 's', 'on', 'the', 'pitch', '', 'PSG', 'only', 'have', 'themselves', 'to', 'blame', '', '']"
888,@deepakomyogi @BarcaTimes @tjuanmarti believed barto told him to find a buyer but messi wanted to leave for free.,"['deepakomyogi', 'BarcaTimes', 'tjuanmarti', 'believed', 'barto', 'told', 'him', 'to', 'find', 'a', 'buyer', 'but', 'messi', 'wanted', 'to', 'leave', 'for', 'free', '']"
889,@Utd_Arnav That is Messi in the green he plays for that club,"['UtdArnav', 'That', 'is', 'Messi', 'in', 'the', 'green', 'he', 'plays', 'for', 'that', 'club']"
890,"@DudeArts2 @HalloKloppo @MessiMX30i I don't have a favorite, which is why I can't see a clear winner. I can agree that Messi is the best, but was he the best this past year? I don't know.","['DudeArts2', 'HalloKloppo', 'MessiMX30i', 'I', 'dont', 'have', 'a', 'favorite', '', 'which', 'is', 'why', 'I', 'cant', 'see', 'a', 'clear', 'winner', '', 'I', 'can', 'agree', 'that', 'Messi', 'is', 'the', 'best', '', 'but', 'was', 'he', 'the', 'best', 'this', 'past', 'year', '', 'I', 'dont', 'know', '']"
891,@FabrizioRomano Messi bagged to return to laliga focus on this he knows where eibers can easily found 😂😂😂😂😂,"['FabrizioRomano', 'Messi', 'bagged', 'to', 'return', 'to', 'laliga', 'focus', 'on', 'this', 'he', 'knows', 'where', 'eibers', 'can', 'easily', 'found', '', '', '']"
892,"Messi deserves the July d’or
Benzema deserves the september d’or
Salah deserves the october d’or

Lewandowski deserves the 2021 ballon d’or

Know the difference","['Messi', 'deserves', 'the', 'July', 'd', '', 'or', 'Benzema', 'deserves', 'the', 'september', 'd', '', 'or', 'Salah', 'deserves', 'the', 'october', 'd', '', 'or', 'Lewandowski', 'deserves', 'the', '2021', 'ballon', 'd', '', 'or', 'Know', 'the', 'difference']"
893,"@KattarReborn fake story cooked up by media targetting two legends for more PR is what i think,Pique has been talking about messi even last week","['KattarReborn', 'fake', 'story', 'cooked', 'up', 'by', 'media', 'targetting', 'two', 'legends', 'for', 'more', 'PR', 'is', 'what', 'i', 'think', '', 'Pique', 'has', 'been', 'talking', 'about', 'messi', 'even', 'last', 'week']"
894,@starsalki @shane70707 @PSGhub @sport all poch needs to do is to find a formation that fits messi as a perfect CAM ... also fits in di maria ... mbappe and neymar ... 3-5-2 will be best,"['starsalki', 'shane70707', 'PSGhub', 'sport', 'all', 'poch', 'needs', 'to', 'do', 'is', 'to', 'find', 'a', 'formation', 'that', 'fits', 'messi', 'as', 'a', 'perfect', 'CAM', '', 'also', 'fits', 'in', 'di', 'maria', '', 'mbappe', 'and', 'neymar', '', '35', '2', 'will', 'be', 'best']"
895,"@MessiArena @CrewsMat10 Messi bagged to return to laliga focus on this kid, he knows where eibers can easily found","['MessiArena', 'CrewsMat10', 'Messi', 'bagged', 'to', 'return', 'to', 'laliga', 'focus', 'on', 'this', 'kid', '', 'he', 'knows', 'where', 'eibers', 'can', 'easily', 'found']"
896,@messi_ greatest player of all time ed @ezrandez He plays for PSG,"['messi', 'greatest', 'player', 'of', 'all', 'time', 'ed', 'ezrandez', 'He', 'plays', 'for', 'PSG']"
897,"@tuecrf @goal @FCBarcelona @TeamMessi Cause he scored most of his goals in the knockout stages on his way to 6 champions league final wins. That, Messi could never do","['tuecrf', 'goal', 'FCBarcelona', 'TeamMessi', 'Cause', 'he', 'scored', 'most', 'of', 'his', 'goals', 'in', 'the', 'knockout', 'stages', 'on', 'his', 'way', 'to', '6', 'champions', 'league', 'final', 'wins', '', 'That', '', 'Messi', 'could', 'never', 'do']"
898,"@Messi_Contract Cd be sooner, he doesn't seem to be happy at PSG, I'll take 606 though","['MessiContract', 'Cd', 'be', 'sooner', '', 'he', 'doesnt', 'seem', 'to', 'be', 'happy', 'at', 'PSG', '', 'Ill', 'take', '606', 'though']"
899,@badboyIni @IamOlakira Same applies to Messi bro no hate 💯,"['badboyIni', 'IamOlakira', 'Same', 'applies', 'to', 'Messi', 'bro', 'no', 'hate', '']"
900,"@HariFCMessi Messi bagged to return to laliga focus on this kid, he knows where eibers can easily found","['HariFCMessi', 'Messi', 'bagged', 'to', 'return', 'to', 'laliga', 'focus', 'on', 'this', 'kid', '', 'he', 'knows', 'where', 'eibers', 'can', 'easily', 'found']"
901,@brickfr34k It’s been disable for me aswell. Was a clip of Messi standing around waiting for the ball! Probably find it on YouTube,"['brickfr34k', 'It', '', 's', 'been', 'disable', 'for', 'me', 'aswell', '', 'Was', 'a', 'clip', 'of', 'Messi', 'standing', 'around', 'waiting', 'for', 'the', 'ball', '', 'Probably', 'find', 'it', 'on', 'YouTube']"
902,@goal @FCBarcelona @TeamMessi MeSSi forever https://t.co/l34Lh8kpvI,"['goal', 'FCBarcelona', 'TeamMessi', 'MeSSi', 'forever', '']"
903,"Messi to grab his seventh Ballon D’Or?

https://t.co/DAeufn0zRt","['Messi', 'to', 'grab', 'his', 'seventh', 'Ballon', 'D', '', 'Or', '', '']"
904,"@goal @FCBarcelona @TeamMessi How sad is it that if ronaldo did this achievement people would comment penaldo and this and ghostnaldo that but when messi does it, no one says anything","['goal', 'FCBarcelona', 'TeamMessi', 'How', 'sad', 'is', 'it', 'that', 'if', 'ronaldo', 'did', 'this', 'achievement', 'people', 'would', 'comment', 'penaldo', 'and', 'this', 'and', 'ghostnaldo', 'that', 'but', 'when', 'messi', 'does', 'it', '', 'no', 'one', 'says', 'anything']"
905,@BradyBucGoat Can't see messi,"['BradyBucGoat', 'Cant', 'see', 'messi']"
906,"Some of #Messi's unique records.

Thread -","['Some', 'of', 'Messis', 'unique', 'records', '', 'Thread', '']"
907,"Barca fans when it comes to Ronaldo vs Messi debate: G/A isn't everything, we should watch football.

Barca fans when it comes to other players': G/A is everything. https://t.co/Lrf34Q7Tez","['Barca', 'fans', 'when', 'it', 'comes', 'to', 'Ronaldo', 'vs', 'Messi', 'debate', '', 'G', '', 'A', 'isnt', 'everything', '', 'we', 'should', 'watch', 'football', '', 'Barca', 'fans', 'when', 'it', 'comes', 'to', 'other', 'players', '', '', 'G', '', 'A', 'is', 'everything', '', '']"
908,"@Atleti_RS @AntoGriezmann Lies.
He played left forward during his sociedad time and he was good, that's why atleti got him in the first place so why couldn't he play that same wing at Barca? Somegames Messi sat out or when he was played in the middle still he goasted.
Stop giving excuses.","['AtletiRS', 'AntoGriezmann', 'Lies', '', 'He', 'played', 'left', 'forward', 'during', 'his', 'sociedad', 'time', 'and', 'he', 'was', 'good', '', 'thats', 'why', 'atleti', 'got', 'him', 'in', 'the', 'first', 'place', 'so', 'why', 'couldnt', 'he', 'play', 'that', 'same', 'wing', 'at', 'Barca', '', 'Somegames', 'Messi', 'sat', 'out', 'or', 'when', 'he', 'was', 'played', 'in', 'the', 'middle', 'still', 'he', 'goasted', '', 'Stop', 'giving', 'excuses', '']"
909,Can Jack suspend all Messi fan accounts https://t.co/OhIFz0XeK6,"['Can', 'Jack', 'suspend', 'all', 'Messi', 'fan', 'accounts', '']"
910,@RFIYH Messi would just post one photo with his family and move on.,"['RFIYH', 'Messi', 'would', 'just', 'post', 'one', 'photo', 'with', 'his', 'family', 'and', 'move', 'on', '']"
911,Lol game don hard Messi he don dey consider Director of football. Oga u go play ball reach 36 o. No escape,"['Lol', 'game', 'don', 'hard', 'Messi', 'he', 'don', 'dey', 'consider', 'Director', 'of', 'football', '', 'Oga', 'u', 'go', 'play', 'ball', 'reach', '36', 'o', '', 'No', 'escape']"
912,Messi has 0 g/a itl this season there's nothing to remove 😭 https://t.co/aO9a6KT00E,"['Messi', 'has', '0', 'g', '', 'a', 'itl', 'this', 'season', 'theres', 'nothing', 'to', 'remove', '', '']"
913,We (Barca/Messi fans) care more than Messi does about him winning the Ballon Dor,"['We', '', 'Barca', '', 'Messi', 'fans', '', 'care', 'more', 'than', 'Messi', 'does', 'about', 'him', 'winning', 'the', 'Ballon', 'Dor']"
914,Lionel Messi is the best big game player in history of Champions League 🔥 https://t.co/soYCdOHGbG,"['Lionel', 'Messi', 'is', 'the', 'best', 'big', 'game', 'player', 'in', 'history', 'of', 'Champions', 'League', '', '']"
915,oh yes when messi gets the ball the first thing he thinks about is ‘let me complete a needless dribble because my sofascore rating looks quite low’ https://t.co/dA9meKogNx,"['oh', 'yes', 'when', 'messi', 'gets', 'the', 'ball', 'the', 'first', 'thing', 'he', 'thinks', 'about', 'is', '', 'let', 'me', 'complete', 'a', 'needless', 'dribble', 'because', 'my', 'sofascore', 'rating', 'looks', 'quite', 'low', '', '']"
916,@UgwunnaEjikem Messi the greatest of all,"['UgwunnaEjikem', 'Messi', 'the', 'greatest', 'of', 'all']"
917,@goal @FCBarcelona @TeamMessi MESSI IS THE  greatest player of all time . NOT PENALDO WHO IS BEGGING FOR PENAL-TEAS AT PENCHESTER UNITED. https://t.co/h8Ca0mBIC2,"['goal', 'FCBarcelona', 'TeamMessi', 'MESSI', 'IS', 'THE', 'greatest', 'player', 'of', 'all', 'time', '', 'NOT', 'PENALDO', 'WHO', 'IS', 'BEGGING', 'FOR', 'PENALTEAS', 'AT', 'PENCHESTER', 'UNITED', '', '']"
918,"@jones_active @BarcaWorldwide Because you don't say shit like ""I hope Messi would come in the last minute and offer to play for free"" if you respect Messi enough.","['jonesactive', 'BarcaWorldwide', 'Because', 'you', 'dont', 'say', 'shit', 'like', '', 'I', 'hope', 'Messi', 'would', 'come', 'in', 'the', 'last', 'minute', 'and', 'offer', 'to', 'play', 'for', 'free', '', 'if', 'you', 'respect', 'Messi', 'enough', '']"
